person_id,country,city_br,renda_disponivel_real,technical_course,college_private,language_course,emergency_savings_target,mobility_cost,ioe_technical,ioe_college,ioe_language,ioe_savings,ioe_mobility,ioe_raw,ioe_raw_zscore,ioe_raw_minmax
f654e15a-ec93-4ffc-ae99-8ff11e23312e,Brazil,Vitória,184.0,400.0,1200.0,300.0,5000.0,250.0,0.46,0.15333333333333332,0.6133333333333333,0.0368,0.736,1.9994666666666665,-0.16933555174807138,0.042526378215424154
42ca778f-5101-4a46-8362-3b574106b0a0,Brazil,Campo Grande,-3448.0,400.0,1200.0,300.0,5000.0,250.0,-8.62,-2.8733333333333335,-11.493333333333334,-0.6896,-13.792,-37.468266666666665,-0.6171766212050539,0.02008945118485755
cc6cada1-2fb2-44cf-a066-33cc7a2c109c,Brazil,São Luís,-2053.0,400.0,1200.0,300.0,5000.0,250.0,-5.1325,-1.7108333333333334,-6.843333333333334,-0.4106,-8.212,-22.309266666666666,-0.4451671796046986,0.028707158565815814
0b2fbb85-95fb-4ef1-b7c0-109a2befa10a,Brazil,Londrina,12.0,400.0,1200.0,300.0,5000.0,250.0,0.03,0.01,0.04,0.0024,0.048,0.13040000000000002,-0.19054388433248792,0.041463836516840054
2513f454-1e87-4559-9063-a119db69bdd3,Brazil,Campo Grande,-2252.0,400.0,1200.0,300.0,5000.0,250.0,-5.63,-1.8766666666666667,-7.506666666666667,-0.4504,-9.008,-24.471733333333333,-0.46970472718783174,0.02747782253082607
d02ba1bc-c47d-41e4-af56-a0de7ca66985,Brazil,Vitória,-592.0,400.0,1200.0,300.0,5000.0,250.0,-1.48,-0.49333333333333335,-1.9733333333333334,-0.1184,-2.368,-6.433066666666667,-0.2650196568963694,0.03773258543576566
45001e5a-131e-4624-bfc1-5def87590bea,Brazil,São Paulo,410.0,400.0,1200.0,300.0,5000.0,250.0,1.025,0.3416666666666667,1.3666666666666667,0.082,1.64,4.455333333333333,-0.14146878916622171,0.04392250858681954
ec903384-09dd-4aa3-af6e-63dcf01455c7,Brazil,São Luís,-362.0,400.0,1200.0,300.0,5000.0,250.0,-0.905,-0.3016666666666667,-1.2066666666666668,-0.0724,-1.448,-3.9337333333333335,-0.23665967727767281,0.039153426079221135
ab75b3c0-5dc3-488e-8778-92f5bfceea8a,Brazil,Brasília,-1976.0,400.0,1200.0,300.0,5000.0,250.0,-4.94,-1.6466666666666667,-6.586666666666667,-0.3952,-7.904,-21.472533333333335,-0.4356727516453959,0.02918283130297265
a13769c6-a28c-4b89-afa5-00e31d715ee7,Brazil,Campinas,1470.0,400.0,1200.0,300.0,5000.0,250.0,3.675,1.225,4.9,0.294,5.88,15.974,-0.010766274401793955,0.050470730682744824
5c1f7641-f101-4e18-8e51-b89d37c7cd30,Brazil,Campinas,-4450.0,400.0,1200.0,300.0,5000.0,250.0,-11.125,-3.7083333333333335,-14.833333333333334,-0.89,-17.8,-48.35666666666667,-0.7407274889352018,0.013899528033803654
3997156e-4c9b-4e1e-ad89-adb54faef8bf,Brazil,Natal,414.0,400.0,1200.0,300.0,5000.0,250.0,1.035,0.345,1.38,0.0828,1.656,4.4988,-0.1409755721293748,0.043947218858879644
8006d73b-caab-4569-8a66-2d3db9f2d940,Brazil,Natal,930.0,400.0,1200.0,300.0,5000.0,250.0,2.325,0.775,3.1,0.186,3.72,10.106,-0.07735057437612507,0.047134843954631946
f83d3354-d306-4e35-9efd-073e89477851,Brazil,Vitória,29394.0,400.0,1200.0,300.0,5000.0,250.0,73.485,24.495,97.98,5.8788,117.576,319.4148,3.432381859826395,0.2229731399342707
5efbbcf7-29f5-4598-9b1d-6fce904faa10,Brazil,Vitória,-3982.0,400.0,1200.0,300.0,5000.0,250.0,-9.955,-3.3183333333333334,-13.273333333333333,-0.7964,-15.928,-43.27106666666667,-0.6830210956241147,0.016790629864834813
c90b55b3-4dae-4684-83fe-ec6c847fbaaa,Brazil,Porto Alegre,6974.0,400.0,1200.0,300.0,5000.0,250.0,17.435,5.8116666666666665,23.246666666666666,1.3948,27.896,75.78413333333333,0.6679003682995365,0.08447206503743607
3356e834-c4b1-4875-acbf-bd2e379c654a,Brazil,Londrina,-660.0,400.0,1200.0,300.0,5000.0,250.0,-1.65,-0.55,-2.2,-0.132,-2.64,-7.172000000000001,-0.2734043465227667,0.037312510810744035
decc6746-6457-41b5-b14c-5955a69efc2c,Brazil,Londrina,11846.0,400.0,1200.0,300.0,5000.0,250.0,29.615,9.871666666666666,39.486666666666665,2.3692,47.384,128.72653333333335,1.2686387191790574,0.11456917640663225
279c9e79-3655-4b1b-8452-45db62a61f02,Brazil,Rio de Janeiro,-2717.0,400.0,1200.0,300.0,5000.0,250.0,-6.7925,-2.2641666666666667,-9.056666666666667,-0.5434,-10.868,-29.52473333333333,-0.5270412077212835,0.024605253403839983
0edc46b0-5a71-4cc0-b80e-3886e0dde4f8,Brazil,Fortaleza,5554.0,400.0,1200.0,300.0,5000.0,250.0,13.885,4.628333333333333,18.513333333333332,1.1108,22.216,60.35346666666666,0.49280832021888793,0.0756999184561022
53e9b06e-36c5-4f6c-a1cc-2d5599f1c585,Brazil,Porto Alegre,-1866.0,400.0,1200.0,300.0,5000.0,250.0,-4.665,-1.555,-6.22,-0.3732,-7.464,-20.2772,-0.42210928313210616,0.029862363784625274
e61c2bc7-b000-44f7-9b7f-158c86a9d604,Brazil,Recife,-2303.0,400.0,1200.0,300.0,5000.0,250.0,-5.7575,-1.9191666666666667,-7.676666666666667,-0.4606,-9.212,-25.025933333333334,-0.4759932444076297,0.02716276656205985
8cad00d9-ea60-4ec7-8579-1ca9a1049fdc,Brazil,Campinas,-472.0,400.0,1200.0,300.0,5000.0,250.0,-1.18,-0.3933333333333333,-1.5733333333333333,-0.0944,-1.888,-5.129066666666667,-0.2502231457909625,0.03847389359756852
35c0345c-75e0-4b3e-8867-8d55a2e6c4b0,Brazil,Recife,1307.0,400.0,1200.0,300.0,5000.0,250.0,3.2675,1.0891666666666666,4.3566666666666665,0.2614,5.228,14.202733333333333,-0.03086486865330502,0.04946378709629593
10444227-bfe3-4dae-a4d1-ff44a6e93bd2,Brazil,Campo Grande,36784.0,400.0,1200.0,300.0,5000.0,250.0,91.96,30.653333333333332,122.61333333333333,7.3568,147.136,399.7194666666667,4.343600335401037,0.2686253675652969
1afb83be-afa1-4ee3-93a5-0060b79cd01c,Brazil,Macapá,1064.0,400.0,1200.0,300.0,5000.0,250.0,2.66,0.8866666666666667,3.546666666666667,0.2128,4.256,11.562133333333334,-0.06082780364175401,0.04796263806864514
41e78ed8-ce55-4e19-85bb-370bda556433,Brazil,Campinas,680.0,400.0,1200.0,300.0,5000.0,250.0,1.7,0.5666666666666667,2.2666666666666666,0.136,2.72,7.389333333333333,-0.10817663917905614,0.04559045195087598
c5a5d450-503e-4c94-9396-36eaedd6330b,Brazil,Vitória,-1700.0,400.0,1200.0,300.0,5000.0,250.0,-4.25,-1.4166666666666667,-5.666666666666667,-0.34,-6.8,-18.473333333333333,-0.40164077610295995,0.030887840075119233
23488442-96ed-429e-ac2d-6fa686c6bb17,Brazil,Curitiba,-692.0,400.0,1200.0,300.0,5000.0,250.0,-1.73,-0.5766666666666667,-2.3066666666666666,-0.1384,-2.768,-7.519733333333333,-0.27735008281754187,0.03711482863426327
9c68cfce-eeff-4ee9-aac8-73b161c6a2e6,Brazil,São Paulo,6782.0,400.0,1200.0,300.0,5000.0,250.0,16.955,5.651666666666666,22.606666666666666,1.3564,27.128,73.69773333333333,0.6442259505308854,0.08328597197855149
ebda6b2b-a28d-4e33-a867-59c4e791aede,Brazil,Porto Velho,-2480.0,400.0,1200.0,300.0,5000.0,250.0,-6.2,-2.066666666666667,-8.266666666666667,-0.496,-9.92,-26.949333333333335,-0.49781809828810486,0.02606933702340063
1cd56113-7011-4752-9184-6c7182f74a6a,Brazil,Macapá,-2881.0,400.0,1200.0,300.0,5000.0,250.0,-7.2025,-2.4008333333333334,-9.603333333333333,-0.5762,-11.524,-31.306866666666664,-0.5472631062320062,0.02359213224937607
9e499e89-d636-465b-aec3-c7c50382d6b7,Brazil,Rio Branco,3627.0,400.0,1200.0,300.0,5000.0,250.0,9.0675,3.0225,12.09,0.7254,14.508,39.413399999999996,0.25520101271789525,0.06379574489115125
8a3d99a2-c609-43f7-a8d3-6028fa982165,Brazil,Brasília,-4014.0,400.0,1200.0,300.0,5000.0,250.0,-10.035,-3.345,-13.38,-0.8028,-16.056,-43.61880000000001,-0.68696683191889,0.016592947688354048
b5b6271b-7ea6-4140-bfc1-0e60bdc3d46b,Brazil,Campo Grande,-1718.0,400.0,1200.0,300.0,5000.0,250.0,-4.295,-1.4316666666666666,-5.726666666666667,-0.3436,-6.872,-18.668933333333335,-0.40386025276877097,0.0307766438508488
37185895-7a43-4556-a643-2aacda7bb902,Brazil,Curitiba,-42.0,400.0,1200.0,300.0,5000.0,250.0,-0.105,-0.035,-0.14,-0.0084,-0.168,-0.45640000000000003,-0.19720231432992105,0.041130247844028765
ba753940-6420-4d76-a3b3-02424a9209f5,Brazil,Campinas,6494.0,400.0,1200.0,300.0,5000.0,250.0,16.235,5.411666666666667,21.64666666666667,1.2988,25.976,70.56813333333334,0.6087143238779088,0.08150683239022462
2813f5ee-f024-4b3f-a1e1-4b1f111bf8d1,Brazil,Recife,-1322.0,400.0,1200.0,300.0,5000.0,250.0,-3.305,-1.1016666666666666,-4.406666666666666,-0.2644,-5.288,-14.365733333333333,-0.3550317661209281,0.03322296078479824
b2336aca-cfc7-4666-be55-57501de114c4,Brazil,Campinas,3888.0,400.0,1200.0,300.0,5000.0,250.0,9.72,3.24,12.96,0.7776,15.552,42.2496,0.28738342437215536,0.06540809014307249
9a700245-0283-45f0-ae5a-20531e232f36,Brazil,Natal,-785.0,400.0,1200.0,300.0,5000.0,250.0,-1.9625,-0.6541666666666667,-2.6166666666666667,-0.157,-3.14,-8.530333333333333,-0.2888173789242322,0.03654031480886605
bf28b12b-7ba9-4031-9b96-1319010d6b5f,Brazil,Belo Horizonte,2472.0,400.0,1200.0,300.0,5000.0,250.0,6.18,2.06,8.24,0.4944,9.888,26.8624,0.11278459332835378,0.05666065383379872
c7f29463-4141-483c-a82d-9d13ecf04991,Brazil,Florianópolis,21126.0,400.0,1200.0,300.0,5000.0,250.0,52.815,17.605,70.42,4.2252,84.504,229.56920000000002,2.412902244663859,0.17189700758605356
20aecfe9-81b5-468a-a891-0c1d70dbdc16,Brazil,Belo Horizonte,10232.0,400.0,1200.0,300.0,5000.0,250.0,25.58,8.526666666666667,34.10666666666667,2.0464,40.928,111.18773333333334,1.0696256448113344,0.10459858163038377
a0ad1bd9-4778-440e-9910-b2f829b6e334,Brazil,Porto Alegre,-4338.0,400.0,1200.0,300.0,5000.0,250.0,-10.845,-3.615,-14.46,-0.8676,-17.352,-47.1396,-0.7269174119034885,0.014591415651486325
36766cab-e87e-48ae-85f4-78a8496e66dd,Brazil,Campinas,-532.0,400.0,1200.0,300.0,5000.0,250.0,-1.33,-0.44333333333333336,-1.7733333333333334,-0.1064,-2.128,-5.781066666666667,-0.25762140134366596,0.03810323951666709
b230471b-2dff-484a-bef3-76e8288e395d,Brazil,Campinas,760.0,400.0,1200.0,300.0,5000.0,250.0,1.9,0.6333333333333333,2.533333333333333,0.152,3.04,8.258666666666667,-0.0983122984421182,0.04608465739207789
06a853e0-79fa-456c-9a48-cbf2321a9f9e,Brazil,Londrina,3240.0,400.0,1200.0,300.0,5000.0,250.0,8.1,2.7,10.8,0.648,12.96,35.208,0.207482264402958,0.06140502606933703
8d53a5d4-c153-4163-a7c3-2f59d2a8ad75,Brazil,Vitória,786.0,400.0,1200.0,300.0,5000.0,250.0,1.965,0.655,2.62,0.1572,3.144,8.5412,-0.09510638770261337,0.046245274160468516
3a6d193a-d55b-4508-82a7-a5ab4a929d09,Brazil,Rio de Janeiro,-3160.0,400.0,1200.0,300.0,5000.0,250.0,-7.9,-2.6333333333333333,-10.533333333333333,-0.632,-12.64,-34.33866666666667,-0.5816649945520774,0.021868590773184416
9cc62e01-d0d3-45a2-bfbf-54e8632b0c34,Brazil,Joinville,-1880.0,400.0,1200.0,300.0,5000.0,250.0,-4.7,-1.5666666666666667,-6.266666666666667,-0.376,-7.52,-20.429333333333332,-0.42383554276107027,0.02977587783241494
d2c214a2-91bb-4ef5-b6c8-698442e0bd8b,Brazil,Belém,-76.0,400.0,1200.0,300.0,5000.0,250.0,-0.19,-0.06333333333333334,-0.25333333333333335,-0.0152,-0.304,-0.8258666666666667,-0.2013946591431197,0.04092021053151795
2fe89ef6-bb77-4b4d-bb74-1718c69aa4bb,Brazil,Belém,1486.0,400.0,1200.0,300.0,5000.0,250.0,3.715,1.2383333333333333,4.953333333333333,0.2972,5.944,16.147866666666665,-0.008793406254406382,0.0505695717709852
fc71b835-000b-476b-8388-5eb6981238b5,Brazil,São Paulo,-610.0,400.0,1200.0,300.0,5000.0,250.0,-1.525,-0.5083333333333333,-2.033333333333333,-0.122,-2.44,-6.628666666666666,-0.2672391335621805,0.03762138921149523
63c35e89-e5c9-45c4-96ac-528b6c5fa469,Brazil,São Paulo,11014.0,400.0,1200.0,300.0,5000.0,250.0,27.535,9.178333333333333,36.71333333333333,2.2028,44.056,119.68546666666666,1.1660495755149025,0.1094294398181324
82348116-703f-4ee0-845e-c3aad6e20d94,Brazil,Campinas,9358.0,400.0,1200.0,300.0,5000.0,250.0,23.395,7.798333333333333,31.19333333333333,1.8716,37.432,101.69026666666666,0.961857722260287,0.09919938718525292
9f379033-d76a-43ff-a410-c6a54f082af3,Brazil,São Luís,-693.0,400.0,1200.0,300.0,5000.0,250.0,-1.7325,-0.5775,-2.31,-0.1386,-2.772,-7.5306,-0.27747338707675356,0.03710865106624825
11d02b79-b3b4-47f6-8eeb-00ae236d852d,Brazil,Belo Horizonte,1302.0,400.0,1200.0,300.0,5000.0,250.0,3.255,1.085,4.34,0.2604,5.208,14.1484,-0.03148138994936363,0.04943289925622081
1d946748-811a-4074-8776-29f59bafccbf,Brazil,Recife,5914.0,400.0,1200.0,300.0,5000.0,250.0,14.785,4.928333333333334,19.713333333333335,1.1828,23.656,64.26546666666667,0.5371978535351087,0.07792384294151079
81f2cade-807a-492c-b558-0724b94b4a60,Brazil,Rio de Janeiro,-654.0,400.0,1200.0,300.0,5000.0,250.0,-1.635,-0.545,-2.18,-0.1308,-2.616,-7.1068,-0.2726645209674963,0.037349576218834175
5f6e538d-431b-457d-849f-2c8f5c3c3946,Brazil,Belém,2640.0,400.0,1200.0,300.0,5000.0,250.0,6.6,2.2,8.8,0.528,10.56,28.688000000000002,0.13349970887592347,0.05769848526032272
47324dc4-8105-4c04-af50-4423df14bc0c,Brazil,São Paulo,862.0,400.0,1200.0,300.0,5000.0,250.0,2.155,0.7183333333333334,2.8733333333333335,0.1724,3.448,9.367066666666666,-0.08573526400252232,0.04671476932961032
b045a1d1-28d0-4c7e-9a12-50cae754c3c5,Brazil,São Paulo,7882.0,400.0,1200.0,300.0,5000.0,250.0,19.705,6.568333333333333,26.273333333333333,1.5764,31.528,85.65106666666667,0.779860635663782,0.09008129679507773
1930878f-cf1c-4d92-bff3-85f93eeef36c,Brazil,Recife,-1422.0,400.0,1200.0,300.0,5000.0,250.0,-3.555,-1.185,-4.74,-0.2844,-5.688,-15.4524,-0.36736219204210063,0.03260520398329586
2032cb89-3cae-4055-8ffd-8cb5f5ccc24c,Brazil,Belém,-2480.0,400.0,1200.0,300.0,5000.0,250.0,-6.2,-2.066666666666667,-8.266666666666667,-0.496,-9.92,-26.949333333333335,-0.49781809828810486,0.02606933702340063
61acfc17-860a-44fe-8ce0-aca3bfb09de4,Brazil,Vitória,5080.0,400.0,1200.0,300.0,5000.0,250.0,12.7,4.233333333333333,16.933333333333334,1.016,20.32,55.202666666666666,0.43436210135253067,0.0727717512169809
a9056ea1-0219-4a2d-80a7-01bbeb3edc66,Brazil,Recife,-1245.0,400.0,1200.0,300.0,5000.0,250.0,-3.1125,-1.0375,-4.15,-0.249,-4.98,-13.529000000000002,-0.3455373381616254,0.03369863352195508
1d3040d2-7fe3-42de-8129-f5a85a05088b,Brazil,Fortaleza,11168.0,400.0,1200.0,300.0,5000.0,250.0,27.92,9.306666666666667,37.22666666666667,2.2336,44.672,121.35893333333333,1.1850384314335078,0.11038078529244606
2f7f72f1-9ef2-4881-a94e-e77bbb0f414b,Brazil,Belo Horizonte,-3982.0,400.0,1200.0,300.0,5000.0,250.0,-9.955,-3.3183333333333334,-13.273333333333333,-0.7964,-15.928,-43.27106666666667,-0.6830210956241147,0.016790629864834813
86eb3d47-3352-482c-9ec6-a73a6d60231f,Brazil,Cuiabá,1506.0,400.0,1200.0,300.0,5000.0,250.0,3.765,1.255,5.02,0.3012,6.024,16.365199999999998,-0.006327321070171906,0.05069312313128568
aeb4123c-34b4-4451-8e90-a974c9684ac5,Brazil,Belo Horizonte,10110.0,400.0,1200.0,300.0,5000.0,250.0,25.275,8.425,33.7,2.022,40.44,109.86200000000001,1.0545825251875038,0.10384491833255086
02cd936d-edc5-40da-a3a6-17196fada5d5,Brazil,Vitória,-4548.0,400.0,1200.0,300.0,5000.0,250.0,-11.37,-3.79,-15.16,-0.9096,-18.192,-49.4216,-0.7528113063379507,0.01329412636833132
442f128f-4a90-4a13-ace2-7a09e5231aa7,Brazil,Vitória,-1880.0,400.0,1200.0,300.0,5000.0,250.0,-4.7,-1.5666666666666667,-6.266666666666667,-0.376,-7.52,-20.429333333333332,-0.42383554276107027,0.02977587783241494
a9a5eab8-7364-4ed9-ac13-7838393703e7,Brazil,São Luís,1204.0,400.0,1200.0,300.0,5000.0,250.0,3.01,1.0033333333333334,4.013333333333334,0.2408,4.816,13.083466666666666,-0.04356520735211262,0.04882749759074848
1acb245c-1fb9-4a10-8be6-e1496b819b51,Brazil,Campinas,-1694.0,400.0,1200.0,300.0,5000.0,250.0,-4.235,-1.4116666666666666,-5.6466666666666665,-0.3388,-6.776,-18.408133333333332,-0.40090095054768954,0.030924905483209374
6a442035-5d59-43b3-ad94-4b5626f1ed6a,Brazil,Vitória,5968.0,400.0,1200.0,300.0,5000.0,250.0,14.92,4.973333333333334,19.893333333333334,1.1936,23.872,64.85226666666667,0.5438562835325418,0.07825743161432207
a9475a8f-bcc3-47b6-a427-9235856848ec,Brazil,Rio de Janeiro,1210.0,400.0,1200.0,300.0,5000.0,250.0,3.025,1.0083333333333333,4.033333333333333,0.242,4.84,13.148666666666667,-0.04282538179684226,0.04886456299883862
0769a30b-b6eb-4811-9df6-28e94e8c94fe,Brazil,Salvador,-1869.0,400.0,1200.0,300.0,5000.0,250.0,-4.6725,-1.5575,-6.23,-0.3738,-7.476,-20.3098,-0.42247919590974137,0.029843831080580203
2de50687-fb9f-4bea-b5c3-ce390b7cf569,Brazil,Recife,15918.0,400.0,1200.0,300.0,5000.0,250.0,39.795,13.265,53.06,3.1836,63.672,172.9756,1.7707336626891983,0.13972423336380935
806c4363-19f8-42f8-b87f-67aa82d8af9b,Brazil,Rio de Janeiro,1940.0,400.0,1200.0,300.0,5000.0,250.0,4.85,1.6166666666666667,6.466666666666667,0.388,7.76,21.081333333333333,0.04718672742771645,0.05337418764980603
aba810a5-0451-4b51-b46d-64cee08d75d9,Brazil,Rio de Janeiro,-5379.0,400.0,1200.0,300.0,5000.0,250.0,-13.4475,-4.4825,-17.93,-1.0758,-21.516,-58.4518,-0.8552771457428935,0.008160567347846504
3fba6ccd-6e6b-4688-b4a9-0c05c7db3154,Brazil,Curitiba,-272.0,400.0,1200.0,300.0,5000.0,250.0,-0.68,-0.22666666666666666,-0.9066666666666666,-0.0544,-1.088,-2.9557333333333338,-0.22556229394861765,0.03970940720057329
4107971d-c7d0-4b02-b573-87f02b73f948,Brazil,Rio de Janeiro,-562.0,400.0,1200.0,300.0,5000.0,250.0,-1.405,-0.4683333333333333,-1.8733333333333333,-0.1124,-2.248,-6.107066666666666,-0.2613205291200177,0.03791791247621637
4cb9cc23-8d7b-487b-93fb-728bf1f86270,Brazil,Belém,-3154.0,400.0,1200.0,300.0,5000.0,250.0,-7.885,-2.6283333333333334,-10.513333333333334,-0.6308,-12.616,-34.273466666666664,-0.580925168996807,0.02190565618127456
478033a8-4eda-445a-ad0d-1470710d87f7,Brazil,Salvador,-1650.0,400.0,1200.0,300.0,5000.0,250.0,-4.125,-1.375,-5.5,-0.33,-6.6,-17.93,-0.3954755631423737,0.031196718475870425
fea5c8a6-dead-45ed-a1b8-45160bf7e3a8,Brazil,São Paulo,-1890.0,400.0,1200.0,300.0,5000.0,250.0,-4.725,-1.575,-6.3,-0.378,-7.56,-20.538,-0.4250685853531876,0.029714102152264703
08147420-ab90-4559-b518-225fac5c59d3,Brazil,Vitória,-40.0,400.0,1200.0,300.0,5000.0,250.0,-0.1,-0.03333333333333333,-0.13333333333333333,-0.008,-0.16,-0.43466666666666665,-0.1969557058114976,0.04114260298005881
63840d50-29cb-47cc-b56d-eb705b1c49af,Brazil,Brasília,-1350.0,400.0,1200.0,300.0,5000.0,250.0,-3.375,-1.125,-4.5,-0.27,-5.4,-14.67,-0.35848428537885646,0.03304998888037758
f47b7bfc-e947-4ab2-8127-09e8e5e56897,Brazil,Campinas,-704.0,400.0,1200.0,300.0,5000.0,250.0,-1.76,-0.5866666666666667,-2.3466666666666667,-0.1408,-2.816,-7.650133333333333,-0.2788297339280825,0.03704069781808298
471874e7-0d29-48f4-8b62-016ef9bc7cbb,Brazil,Salvador,3307.0,400.0,1200.0,300.0,5000.0,250.0,8.2675,2.7558333333333334,11.023333333333333,0.6614,13.228,35.93606666666667,0.21574364977014357,0.061818923126343635
b2aa8ff8-108f-431d-800b-aad92386f752,Brazil,Natal,-770.0,400.0,1200.0,300.0,5000.0,250.0,-1.925,-0.6416666666666667,-2.566666666666667,-0.154,-3.08,-8.367333333333335,-0.28696781503605634,0.03663297832909141
f527daf9-7e73-4fd5-be71-f5ecf8145ae0,Brazil,Natal,2187.0,400.0,1200.0,300.0,5000.0,250.0,5.4675,1.8225,7.29,0.4374,8.748,23.7654,0.07764287945301235,0.05490004694951692
507ba147-5bda-4653-927f-27d44646432b,Brazil,Vitória,3880.0,400.0,1200.0,300.0,5000.0,250.0,9.7,3.2333333333333334,12.933333333333334,0.776,15.52,42.16266666666667,0.28639699029846155,0.06535866959895228
dc78be3c-6f97-42a8-af26-fb73489ba226,Brazil,São Paulo,-4450.0,400.0,1200.0,300.0,5000.0,250.0,-11.125,-3.7083333333333335,-14.833333333333334,-0.89,-17.8,-48.35666666666667,-0.7407274889352018,0.013899528033803654
5ed3b3eb-42f2-4603-a273-2be50b035353,Brazil,Vitória,-2570.0,400.0,1200.0,300.0,5000.0,250.0,-6.425,-2.1416666666666666,-8.566666666666666,-0.514,-10.28,-27.92733333333333,-0.50891548161716,0.025513355902048486
850a0b67-c02a-46d6-9599-0df20baf3d67,Brazil,Belo Horizonte,-1880.0,400.0,1200.0,300.0,5000.0,250.0,-4.7,-1.5666666666666667,-6.266666666666667,-0.376,-7.52,-20.429333333333332,-0.42383554276107027,0.02977587783241494
ba724a32-cbff-4c9a-b977-8242f07e651c,Brazil,São Paulo,-3800.0,400.0,1200.0,300.0,5000.0,250.0,-9.5,-3.1666666666666665,-12.666666666666666,-0.76,-15.2,-41.29333333333334,-0.660579720447581,0.017914947243569155
71761eb9-ebe5-4aae-8daf-4c5f3b7e33d2,Brazil,Florianópolis,646.0,400.0,1200.0,300.0,5000.0,250.0,1.615,0.5383333333333333,2.1533333333333333,0.1292,2.584,7.019866666666667,-0.11236898399225476,0.045380414638365174
80eddbec-b938-44e2-ac0b-b87b3529fe11,Brazil,Natal,3754.0,400.0,1200.0,300.0,5000.0,250.0,9.385,3.1283333333333334,12.513333333333334,0.7508,15.016,40.79346666666667,0.2708606536377843,0.06458029602905928
6cf11b5a-7dfc-4769-a1f0-b00ad80aebe4,Brazil,Belo Horizonte,-640.0,400.0,1200.0,300.0,5000.0,250.0,-1.6,-0.5333333333333333,-2.1333333333333333,-0.128,-2.56,-6.954666666666666,-0.2709382613385322,0.037436062171044504
a905abf2-be70-46e3-b776-e5a00e561bb5,Brazil,Porto Velho,184.0,400.0,1200.0,300.0,5000.0,250.0,0.46,0.15333333333333332,0.6133333333333333,0.0368,0.736,1.9994666666666665,-0.16933555174807138,0.042526378215424154
de9e4b86-31b2-4dca-a265-8ca3b659de8c,Brazil,Recife,0.0,400.0,1200.0,300.0,5000.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19202353544302864,0.04138970570065977
17d31af6-20e9-4654-9440-67814cd80828,Brazil,Rio Branco,7998.0,400.0,1200.0,300.0,5000.0,250.0,19.995,6.665,26.66,1.5996,31.992,86.9116,0.7941639297323422,0.0907978946848205
bf04b8a6-2fc5-4844-a12e-82699ce6c88d,Brazil,Londrina,-3720.0,400.0,1200.0,300.0,5000.0,250.0,-9.3,-3.1,-12.4,-0.744,-14.88,-40.424,-0.650715379710643,0.018409152684771064
36b565e0-5856-4d28-8f38-944334caa5a1,Brazil,Campinas,-1694.0,400.0,1200.0,300.0,5000.0,250.0,-4.235,-1.4116666666666666,-5.6466666666666665,-0.3388,-6.776,-18.408133333333332,-0.40090095054768954,0.030924905483209374
a79362b5-a5fb-4e94-adab-b9b5ac227c6d,Brazil,Belo Horizonte,-1778.0,400.0,1200.0,300.0,5000.0,250.0,-4.445,-1.4816666666666667,-5.926666666666667,-0.3556,-7.112,-19.320933333333336,-0.4112585083214744,0.03040598976994737
19178a33-1391-43ed-a943-9dc02a4819c2,Brazil,São Paulo,-4204.0,400.0,1200.0,300.0,5000.0,250.0,-10.51,-3.5033333333333334,-14.013333333333334,-0.8408,-16.816,-45.68346666666667,-0.7103946411691175,0.015419209765499521
f3442381-61dd-405f-9207-986cf26beddd,Brazil,Recife,-1038.0,400.0,1200.0,300.0,5000.0,250.0,-2.595,-0.865,-3.46,-0.2076,-4.152,-11.2796,-0.32001335650479845,0.034977390101065015
d865eefe-b5aa-4d90-984e-eef0e2d5bc8d,Brazil,Vitória,66736.0,400.0,1200.0,300.0,5000.0,250.0,166.84,55.61333333333334,222.45333333333335,13.3472,266.944,725.1978666666666,8.036809507310602,0.4536558847512911
8fd7427e-76e9-44d4-bbca-d72d243443de,Brazil,São Paulo,-4450.0,400.0,1200.0,300.0,5000.0,250.0,-11.125,-3.7083333333333335,-14.833333333333334,-0.89,-17.8,-48.35666666666667,-0.7407274889352018,0.013899528033803654
c67e17a7-e526-4767-833a-6fec0fc8c07d,Brazil,Natal,-1369.0,400.0,1200.0,300.0,5000.0,250.0,-3.4225,-1.1408333333333334,-4.5633333333333335,-0.2738,-5.476,-14.876466666666666,-0.3608270663038792,0.03293261508809212
bba924b6-f42f-4f70-bfe5-670ef9943023,Brazil,Rio de Janeiro,528.0,400.0,1200.0,300.0,5000.0,250.0,1.32,0.44,1.76,0.1056,2.112,5.7376000000000005,-0.12691888657923822,0.04465146161259236
274fc765-d22a-4ef6-b0d7-5cc82ed298f0,Brazil,Natal,-1889.0,400.0,1200.0,300.0,5000.0,250.0,-4.7225,-1.5741666666666667,-6.296666666666667,-0.3778,-7.556,-20.527133333333335,-0.4249452810939758,0.02972027972027972
aaee9a38-2dcf-4901-becc-fb7c2cd6e386,Brazil,Campinas,4264.0,400.0,1200.0,300.0,5000.0,250.0,10.66,3.5533333333333332,14.213333333333333,0.8528,17.056,46.33546666666666,0.3337458258357636,0.06773085571672144
c4796799-f40f-4cd4-876b-d408fcb5cea8,Brazil,Campinas,-558.0,400.0,1200.0,300.0,5000.0,250.0,-1.395,-0.465,-1.86,-0.1116,-2.232,-6.063600000000001,-0.2608273120831708,0.03794262274827646
